Date,Close,Open,High,Low,Volume,sma_10,sma_20,ema_10,ema_20,rsi_7,rsi_9,rsi_14
2021-04-13,1277.35,1278.31,1298.78,1276.74,255770.0,1248.41,1217.32,1248.58,1226.48,87.15,92.82,93.9
2021-04-14,1290.77,1277.31,1290.77,1263.89,207520.0,1257.86,1222.18,1256.25,1232.61,87.52,91.31,95.13
2021-04-15,1284.2,1291.83,1300.84,1283.98,236680.0,1263.66,1225.81,1261.33,1237.52,75.94,81.66,90.7
2021-04-16,1276.87,1283.18,1291.37,1262.52,247670.0,1267.55,1229.49,1264.15,1241.27,65.79,69.72,85.02
2021-04-19,1306.22,1277.11,1306.22,1271.52,210600.0,1273.18,1234.87,1271.8,1247.45,82.43,77.56,86.8
2021-04-20,1312.68,1308.03,1331.56,1303.68,244920.0,1278.91,1241.16,1279.24,1253.67,83.42,78.51,86.89
2021-04-22,1271.53,1312.33,1317.5,1271.53,232540.0,1280.29,1246.46,1277.83,1255.37,46.83,57.5,63.42
2021-04-23,1301.39,1271.52,1301.39,1262.89,245630.0,1285.25,1253.29,1282.12,1259.75,58.96,65.05,66.94
2021-04-26,1275.04,1301.39,1305.73,1269.78,216950.0,1287.42,1258.68,1280.83,1261.21,44.65,49.02,56.24
2021-04-27,1283.81,1274.32,1283.95,1264.57,171780.0,1287.99,1263.87,1281.37,1263.36,49.87,51.91,56.94
2021-04-28,1294.06,1283.81,1296.48,1280.54,206900.0,1289.66,1269.03,1283.68,1266.28,55.65,50.99,58.53
2021-04-29,1312.28,1294.79,1312.62,1294.79,242340.0,1291.81,1274.83,1288.88,1270.66,52.15,57.9,63.44
2021-05-04,1328.03,1312.08,1329.18,1285.9,274200.0,1296.19,1279.93,1296.0,1276.13,55.1,63.74,65.63
2021-05-05,1346.89,1328.47,1360.76,1328.47,274660.0,1303.19,1285.37,1305.25,1282.87,79.42,61.58,64.73
2021-05-06,1344.64,1346.93,1352.57,1337.28,226860.0,1307.04,1290.11,1312.41,1288.75,71.53,59.32,64.34
2021-05-07,1340.73,1344.09,1347.8,1329.51,291440.0,1309.84,1294.38,1317.56,1293.7,92.1,75.78,61.1
2021-05-10,1370.66,1339.75,1371.51,1335.39,302730.0,1319.75,1300.02,1327.22,1301.03,93.79,75.79,67.4
2021-05-11,1359.19,1370.71,1382.06,1359.19,262050.0,1325.53,1305.39,1333.03,1306.57,82.44,85.24,66.3
2021-05-12,1380.17,1358.59,1380.23,1350.8,264230.0,1336.05,1311.74,1341.6,1313.58,82.91,86.61,65.14
2021-05-13,1370.18,1379.19,1385.72,1370.18,271900.0,1344.68,1316.33,1346.8,1318.97,71.64,78.97,61.6
2021-05-14,1380.02,1370.14,1386.09,1370.14,251130.0,1353.28,1321.47,1352.84,1324.78,68.75,77.54,75.06
2021-05-17,1371.36,1381.13,1391.89,1371.22,254610.0,1359.19,1325.5,1356.2,1329.22,64.1,68.69,67.92
2021-05-18,1378.59,1371.75,1381.36,1367.85,252830.0,1364.24,1330.22,1360.27,1333.92,69.3,65.2,79.4
2021-05-19,1401.71,1378.97,1402.45,1378.43,279670.0,1369.72,1336.46,1367.81,1340.38,67.01,72.8,80.95
2021-05-20,1424.92,1402.31,1424.92,1396.23,270200.0,1377.75,1342.39,1378.19,1348.43,81.9,79.15,82.16
2021-05-21,1425.04,1424.77,1433.01,1412.78,267790.0,1386.18,1348.01,1386.71,1355.73,77.3,73.72,80.42
2021-05-24,1430.48,1425.11,1433.59,1421.17,256210.0,1392.17,1355.96,1394.67,1362.84,88.84,82.83,79.27
2021-05-25,1444.01,1428.42,1445.6,1427.56,209780.0,1400.65,1363.09,1403.64,1370.57,89.35,81.56,78.62
2021-05-26,1455.11,1443.93,1456.55,1440.6,233970.0,1408.14,1372.09,1413.0,1378.63,100.0,91.53,80.94
2021-05-27,1437.38,1455.48,1457.46,1433.76,264790.0,1414.86,1379.77,1417.43,1384.22,81.19,76.04,75.12
2021-05-28,1458.78,1437.74,1460.68,1433.55,300180.0,1422.74,1388.01,1424.95,1391.32,80.84,85.57,73.97
2021-05-31,1474.78,1459.04,1475.09,1449.66,293020.0,1433.08,1396.13,1434.01,1399.27,79.22,86.53,80.68
2021-06-01,1482.92,1473.28,1496.55,1473.28,255910.0,1443.51,1403.88,1442.9,1407.24,81.0,84.8,79.27
2021-06-02,1478.85,1482.92,1488.93,1469.49,277180.0,1451.23,1410.48,1449.44,1414.06,76.3,77.65,82.04
2021-06-03,1504.37,1479.75,1506.27,1479.75,318350.0,1459.17,1418.46,1459.43,1422.66,79.03,82.27,83.56
2021-06-04,1508.35,1504.18,1509.38,1496.36,336490.0,1467.5,1426.84,1468.32,1430.82,77.49,82.05,87.93
2021-06-07,1484.1,1508.08,1508.65,1472.1,309810.0,1472.86,1432.52,1471.19,1435.89,72.6,65.16,76.7
2021-06-08,1438.97,1481.88,1493.36,1436.72,328470.0,1472.36,1436.5,1465.33,1436.19,42.21,45.14,58.48
2021-06-09,1457.76,1438.47,1465.93,1426.04,279950.0,1472.63,1440.38,1463.96,1438.24,43.45,56.09,57.63
2021-06-10,1451.18,1457.17,1464.4,1443.74,253440.0,1474.01,1444.43,1461.63,1439.47,37.63,47.51,55.9
2021-06-11,1487.61,1451.43,1489.95,1448.46,264960.0,1476.89,1449.81,1466.36,1444.06,52.73,53.71,61.31
2021-06-14,1495.51,1488.88,1504.32,1483.82,249570.0,1478.96,1456.02,1471.66,1448.96,46.9,53.65,60.42
2021-06-15,1487.04,1495.51,1498.75,1481.03,239020.0,1479.37,1461.44,1474.45,1452.59,42.78,52.31,56.53
2021-06-16,1465.58,1486.76,1487.68,1462.99,241630.0,1478.05,1464.64,1472.84,1453.82,43.6,38.79,55.68
2021-06-17,1461.91,1463.98,1469.44,1445.39,211570.0,1473.8,1466.49,1470.85,1454.59,61.1,36.55,50.68
2021-06-18,1481.3,1461.96,1484.89,1461.96,198660.0,1471.1,1469.3,1472.75,1457.14,61.33,49.17,51.39
2021-06-21,1478.29,1481.15,1486.12,1473.11,205150.0,1470.52,1471.69,1473.76,1459.15,63.51,65.64,48.99
2021-06-22,1489.24,1481.13,1498.12,1481.13,211640.0,1475.54,1473.95,1476.57,1462.02,51.09,63.35,52.21
2021-06-23,1489.53,1489.27,1502.79,1485.13,197840.0,1478.72,1475.67,1478.93,1464.64,45.55,67.19,46.47
2021-06-24,1486.96,1489.51,1497.92,1482.38,175260.0,1482.3,1478.15,1480.39,1466.76,49.93,49.58,44.88
2021-06-25,1500.3,1486.99,1500.94,1480.64,180210.0,1483.57,1480.23,1484.01,1469.96,82.62,52.88,54.09
2021-06-28,1521.41,1502.02,1523.58,1502.02,215310.0,1486.16,1482.56,1490.81,1474.86,92.1,67.94,73.7
2021-06-29,1529.97,1521.51,1536.96,1521.51,203550.0,1490.45,1484.91,1497.93,1480.11,90.67,88.84,72.05
2021-06-30,1529.0,1529.97,1540.9,1528.1,192680.0,1496.79,1487.42,1503.58,1484.76,93.87,91.83,74.61
2021-07-01,1545.14,1529.09,1545.14,1525.24,253520.0,1505.11,1489.46,1511.14,1490.51,94.38,91.49,70.87
2021-07-02,1554.59,1546.54,1558.45,1546.54,242780.0,1512.44,1491.77,1519.04,1496.62,95.09,95.75,71.19
2021-07-05,1557.41,1554.59,1560.44,1533.18,309400.0,1520.36,1495.44,1526.01,1502.41,98.66,95.3,76.31
2021-07-06,1488.42,1557.41,1565.29,1488.42,298840.0,1520.27,1497.91,1519.18,1501.07,45.36,49.61,56.3
2021-07-07,1538.77,1488.42,1538.77,1472.81,306580.0,1525.2,1501.96,1522.74,1504.66,55.52,63.51,66.86
2021-07-08,1521.21,1538.77,1538.77,1509.9,218880.0,1528.62,1505.46,1522.46,1506.24,47.37,55.34,58.83
2021-07-09,1494.43,1521.21,1526.35,1480.6,287670.0,1528.04,1505.8,1517.37,1505.11,41.0,43.31,53.23
2021-07-12,1443.1,1494.43,1495.92,1406.14,412550.0,1520.2,1503.18,1503.86,1499.21,27.55,32.23,42.05
2021-07-13,1440.87,1443.1,1457.05,1419.09,174500.0,1511.29,1500.87,1492.41,1493.65,24.16,32.06,41.67
2021-07-14,1410.3,1440.87,1446.13,1395.16,215230.0,1499.42,1498.11,1477.48,1485.71,20.32,24.08,38.03
2021-07-15,1430.29,1410.3,1441.57,1402.36,189780.0,1487.94,1496.53,1468.9,1480.44,35.38,27.03,39.29
2021-07-16,1438.05,1439.96,1446.36,1433.16,152450.0,1476.28,1494.36,1463.29,1476.4,17.76,28.34,36.7
2021-07-19,1374.15,1403.96,1413.24,1367.61,268710.0,1457.96,1489.16,1447.08,1466.66,13.7,28.88,28.88
2021-07-20,1411.02,1379.41,1411.02,1357.31,221510.0,1450.22,1485.25,1440.53,1461.36,30.39,25.14,35.43
2021-07-21,1406.54,1415.71,1422.8,1402.42,149340.0,1437.0,1481.1,1434.35,1456.14,38.97,26.49,32.37
2021-07-22,1428.48,1404.49,1432.43,1400.2,162700.0,1427.72,1478.17,1433.28,1453.51,46.66,36.21,34.45
2021-07-23,1401.53,1422.07,1430.43,1401.53,235470.0,1418.43,1473.23,1427.51,1448.56,47.59,40.32,31.86
2021-07-26,1403.96,1397.01,1409.94,1384.87,152850.0,1414.52,1467.36,1423.23,1444.31,41.99,41.41,38.37
2021-07-27,1409.85,1415.5,1423.3,1408.8,190310.0,1411.42,1461.36,1420.79,1441.03,41.32,49.88,29.77
2021-07-28,1407.5,1406.25,1415.39,1402.6,120700.0,1411.14,1455.28,1418.38,1437.83,66.52,43.4,31.27
2021-07-29,1427.55,1419.55,1427.55,1413.59,166490.0,1410.86,1449.4,1420.04,1436.85,59.83,47.16,38.73
2021-07-30,1447.23,1430.48,1451.45,1428.85,224340.0,1411.78,1444.03,1424.99,1437.84,70.49,75.98,50.78
2021-08-02,1448.21,1443.6,1457.89,1438.35,198500.0,1419.19,1438.57,1429.21,1438.83,62.59,67.75,51.39
2021-08-03,1469.87,1449.97,1469.87,1449.33,225710.0,1425.07,1437.65,1436.6,1441.79,96.78,75.97,61.68
2021-08-04,1472.2,1476.82,1480.28,1465.66,218550.0,1431.64,1434.32,1443.07,1444.68,96.78,71.36,58.83
2021-08-05,1486.46,1469.13,1488.79,1465.1,193620.0,1437.44,1432.58,1450.96,1448.66,97.11,97.38,59.93
2021-08-06,1476.79,1488.11,1491.52,1476.79,211700.0,1444.96,1431.7,1455.66,1451.34,89.09,87.59,77.08
2021-08-09,1497.83,1472.78,1499.9,1467.32,206120.0,1454.35,1434.43,1463.33,1455.77,89.21,89.27,74.99
2021-08-10,1494.41,1506.5,1508.92,1490.0,185390.0,1462.8,1437.11,1468.98,1459.45,82.16,88.43,75.45
2021-08-11,1487.91,1497.13,1506.8,1487.91,245340.0,1470.85,1440.99,1472.42,1462.16,75.16,80.32,68.9
2021-08-12,1477.06,1487.1,1493.69,1477.06,184220.0,1475.8,1443.33,1473.26,1463.58,55.28,66.44,76.76
2021-08-13,1484.25,1477.72,1484.67,1463.48,207220.0,1479.5,1445.64,1475.26,1465.55,58.26,68.59,77.52
2021-08-16,1500.77,1490.7,1504.03,1487.52,258600.0,1484.76,1451.97,1479.9,1468.9,59.52,66.83,79.05
2021-08-17,1494.12,1508.41,1512.27,1488.74,217180.0,1487.18,1456.13,1482.48,1471.3,62.01,61.4,76.93
2021-08-18,1489.54,1493.12,1500.17,1484.26,192680.0,1488.91,1460.28,1483.77,1473.04,42.56,51.78,71.33
2021-08-19,1505.01,1489.74,1505.01,1479.6,206500.0,1490.77,1464.1,1487.63,1476.08,57.82,65.3,70.47
2021-08-20,1450.45,1495.67,1497.03,1436.24,348770.0,1488.14,1466.55,1480.87,1473.64,33.83,31.16,50.58
2021-08-23,1412.0,1443.67,1446.73,1412.0,250640.0,1479.55,1466.95,1468.35,1467.77,27.32,24.37,36.32
2021-08-24,1418.26,1415.71,1423.46,1406.94,203690.0,1471.94,1467.37,1459.24,1463.06,26.84,28.31,37.48
2021-08-25,1428.51,1420.74,1430.58,1411.07,153260.0,1466.0,1468.42,1453.65,1459.77,23.48,34.82,36.29
2021-08-26,1412.45,1432.37,1433.67,1408.08,152190.0,1459.54,1467.67,1446.16,1455.26,21.96,28.73,35.23
2021-08-27,1418.57,1403.99,1418.57,1391.88,202510.0,1452.97,1466.23,1441.15,1451.77,25.89,24.05,30.47
2021-08-30,1431.05,1427.48,1434.25,1420.77,154140.0,1446.0,1465.38,1439.31,1449.79,24.35,30.8,35.05
2021-08-31,1428.66,1435.52,1437.38,1425.71,152480.0,1439.45,1463.32,1437.37,1447.78,38.16,31.21,35.75
2021-09-01,1426.94,1425.35,1434.73,1423.08,176640.0,1433.19,1461.05,1435.48,1445.8,63.51,23.68,37.39
2021-09-06,1441.54,1433.03,1441.92,1429.55,208740.0,1426.84,1458.81,1436.58,1445.39,68.3,45.89,39.64
2021-09-07,1444.1,1446.0,1454.82,1441.69,205270.0,1426.21,1457.17,1437.95,1445.27,63.94,72.16,35.25
2021-09-08,1433.71,1447.43,1448.44,1431.38,152210.0,1428.38,1453.97,1437.18,1444.17,71.15,60.09,34.58
2021-09-09,1447.28,1432.84,1449.16,1431.55,166190.0,1431.28,1451.61,1439.01,1444.46,74.87,61.75,39.69
2021-09-10,1448.33,1451.78,1453.81,1447.44,139150.0,1433.26,1449.63,1440.71,1444.83,68.67,77.65,35.12
2021-09-13,1444.99,1450.0,1454.72,1444.71,162870.0,1436.52,1448.03,1441.49,1444.85,67.29,71.27,48.04
2021-09-14,1438.16,1444.24,1448.71,1436.98,148170.0,1438.48,1445.72,1440.88,1444.21,60.72,56.3,62.15
2021-09-15,1444.85,1433.17,1447.64,1432.76,130110.0,1439.86,1442.93,1441.6,1444.27,53.72,63.33,62.3
2021-09-16,1448.98,1452.89,1454.23,1442.77,134630.0,1441.89,1440.67,1442.94,1444.72,55.3,67.45,60.04
2021-09-17,1455.59,1452.31,1459.94,1451.38,188920.0,1444.75,1438.97,1445.24,1445.75,75.91,62.73,73.32
2021-09-20,1458.66,1468.11,1474.66,1454.95,180840.0,1446.46,1436.65,1447.68,1446.98,67.94,63.07,72.41
2021-09-21,1446.22,1444.75,1455.71,1433.77,167220.0,1446.68,1436.44,1447.42,1446.91,47.55,60.83,58.49
2021-09-22,1453.22,1449.44,1454.19,1440.02,122880.0,1448.63,1438.5,1448.47,1447.51,58.8,55.81,63.06
2021-09-23,1458.23,1456.46,1466.0,1453.02,138290.0,1449.72,1440.5,1450.25,1448.53,72.32,58.98,66.08
2021-09-24,1459.94,1460.63,1464.12,1456.89,141120.0,1450.88,1442.07,1452.01,1449.62,68.88,63.97,60.9
2021-09-27,1439.2,1462.86,1464.5,1439.2,148690.0,1450.3,1443.41,1449.68,1448.63,41.36,50.77,47.61
2021-09-28,1451.12,1433.7,1454.79,1430.89,141160.0,1451.6,1445.04,1449.94,1448.86,46.39,54.32,58.36
2021-09-29,1450.52,1450.73,1453.66,1440.55,169810.0,1452.17,1446.01,1450.05,1449.02,43.15,51.11,51.78
2021-09-30,1453.76,1450.52,1461.94,1452.55,118790.0,1452.65,1447.27,1450.72,1449.47,57.51,48.61,52.91
2021-10-01,1441.83,1450.9,1453.24,1438.52,188810.0,1451.27,1448.01,1449.11,1448.75,39.67,38.72,48.45
2021-10-04,1443.61,1442.87,1446.78,1433.05,220200.0,1449.76,1448.12,1448.11,1448.26,35.92,47.96,52.81
2021-10-05,1456.21,1446.77,1456.37,1444.49,152940.0,1450.76,1448.72,1449.58,1449.01,47.03,52.15,55.53
2021-10-06,1461.72,1461.98,1461.98,1453.78,157610.0,1451.61,1450.12,1451.79,1450.22,73.67,52.49,56.12
2021-10-07,1462.74,1467.95,1470.64,1460.87,142850.0,1452.06,1450.89,1453.78,1451.42,65.84,52.02,53.63
2021-10-08,1476.54,1466.78,1476.54,1463.07,137770.0,1453.72,1452.3,1457.92,1453.81,76.08,79.92,58.18
2021-10-11,1510.27,1481.29,1511.21,1480.31,211040.0,1460.83,1455.57,1467.44,1459.19,85.16,85.12,74.52
2021-10-12,1509.57,1514.78,1517.21,1504.24,162660.0,1466.68,1459.14,1475.1,1463.98,98.99,85.02,72.67
2021-10-13,1505.55,1512.73,1519.11,1502.19,137280.0,1472.18,1462.17,1480.63,1467.94,93.39,80.43,69.19
2021-10-14,1503.38,1504.85,1511.14,1498.21,159950.0,1477.14,1464.89,1484.77,1471.32,88.7,90.85,67.55
2021-10-15,1504.84,1508.37,1512.61,1499.7,151730.0,1483.44,1467.36,1488.42,1474.51,87.89,90.81,81.41
2021-10-18,1510.49,1508.88,1517.7,1505.39,167730.0,1490.13,1469.95,1492.43,1477.94,88.8,89.88,80.23
2021-10-19,1507.19,1512.1,1513.83,1503.89,142510.0,1495.23,1473.0,1495.11,1480.72,80.03,84.53,78.08
2021-10-20,1505.03,1510.38,1516.74,1486.26,182020.0,1499.56,1475.59,1496.92,1483.04,36.54,81.56,75.68
2021-10-21,1489.26,1509.05,1510.2,1489.26,166370.0,1502.21,1477.14,1495.53,1483.63,20.59,59.22,72.88
2021-10-22,1488.71,1495.32,1498.25,1486.57,127280.0,1503.43,1478.58,1494.29,1484.11,22.89,19.87,72.01
2021-10-25,1476.97,1492.35,1492.35,1476.97,202650.0,1500.1,1480.47,1491.14,1483.43,17.5,15.19,60.22
2021-10-26,1482.62,1474.36,1483.65,1467.02,143690.0,1497.4,1482.04,1489.59,1483.36,25.21,26.34,60.27
2021-10-27,1516.46,1487.45,1516.46,1485.12,201350.0,1498.5,1485.34,1494.47,1486.51,54.09,58.16,69.96
2021-10-28,1529.26,1522.11,1530.77,1513.12,190780.0,1501.08,1489.11,1500.8,1490.58,63.37,63.35,69.74
2021-10-29,1532.35,1529.42,1534.51,1521.04,197580.0,1503.83,1493.64,1506.54,1494.56,66.37,62.29,60.73
2021-11-01,1516.75,1534.17,1534.88,1513.98,252420.0,1504.46,1497.3,1508.39,1496.67,66.51,54.72,53.05
2021-11-02,1521.35,1514.91,1522.9,1514.75,186410.0,1505.88,1500.55,1510.75,1499.02,68.69,57.87,56.67
2021-11-03,1530.65,1526.38,1537.59,1519.39,324560.0,1508.44,1504.0,1514.37,1502.03,81.62,71.3,60.86
2021-11-04,1528.21,1531.92,1535.9,1524.54,173100.0,1512.33,1507.27,1516.88,1504.53,77.91,69.94,59.24
2021-11-05,1531.76,1531.06,1536.47,1523.16,156550.0,1516.64,1510.03,1519.59,1507.12,64.89,80.15,58.55
2021-11-08,1535.66,1535.12,1541.83,1528.71,219020.0,1522.51,1511.3,1522.51,1509.84,57.53,79.76,61.39
2021-11-09,1527.13,1539.25,1542.75,1524.36,210510.0,1526.96,1512.18,1523.35,1511.49,44.55,58.36,58.41
2021-11-10,1523.79,1530.69,1531.7,1518.89,204460.0,1527.69,1513.09,1523.43,1512.66,59.87,44.97,64.52
2021-11-11,1514.36,1524.73,1526.72,1503.77,258430.0,1526.2,1513.64,1521.78,1512.82,41.37,35.18,60.03
2021-11-12,1527.94,1514.96,1529.47,1504.52,152560.0,1525.76,1514.8,1522.9,1514.26,46.97,59.54,69.66
2021-11-15,1528.68,1534.16,1534.44,1521.94,232160.0,1526.95,1515.71,1523.95,1515.63,50.55,56.69,68.46
2021-11-16,1517.22,1527.11,1530.32,1513.5,214950.0,1526.54,1516.21,1522.73,1515.78,35.74,38.21,50.37
2021-11-17,1519.58,1517.67,1522.5,1513.65,165540.0,1525.43,1516.94,1522.16,1516.15,33.74,42.42,44.73
2021-11-18,1503.42,1522.39,1523.19,1503.42,256830.0,1522.95,1517.64,1518.75,1514.93,29.23,29.61,36.22
2021-11-19,1500.05,1507.45,1521.63,1486.59,322630.0,1519.78,1518.21,1515.35,1513.52,29.21,24.18,41.0
2021-11-22,1517.04,1503.19,1530.43,1502.25,274790.0,1517.92,1520.21,1515.66,1513.85,52.07,43.48,47.95
2021-11-23,1533.12,1518.39,1533.12,1513.23,173030.0,1518.52,1522.74,1518.83,1515.69,53.86,55.17,51.1
2021-11-24,1565.29,1534.87,1567.77,1530.61,371790.0,1522.67,1525.18,1527.28,1520.41,68.57,72.55,63.09
2021-11-25,1572.46,1573.29,1579.56,1567.67,255690.0,1528.48,1527.34,1535.49,1525.37,79.29,70.9,64.01
2021-11-26,1566.55,1576.52,1587.0,1564.39,286510.0,1532.34,1529.05,1541.14,1529.29,74.0,66.96,60.49
2021-11-29,1553.04,1541.22,1558.86,1541.22,270840.0,1534.78,1530.86,1543.3,1531.55,76.06,65.75,58.51
2021-11-30,1537.59,1567.44,1568.09,1531.82,254250.0,1536.81,1531.68,1542.26,1532.13,67.5,57.1,54.2
2021-12-01,1549.81,1536.67,1549.81,1531.2,183020.0,1539.84,1532.64,1543.64,1533.81,65.98,68.88,60.6
2021-12-02,1540.88,1553.21,1555.49,1540.88,155690.0,1543.58,1533.27,1543.14,1534.48,54.07,65.9,53.98
2021-12-03,1503.98,1550.81,1551.97,1503.98,237840.0,1543.98,1531.88,1536.02,1531.58,19.37,45.6,43.78
2021-12-06,1480.92,1507.45,1515.47,1464.91,264310.0,1540.36,1529.14,1526.0,1526.75,10.54,33.2,41.37
2021-12-07,1512.62,1493.07,1512.62,1488.13,167560.0,1538.31,1528.42,1523.57,1525.41,30.98,32.99,48.55
2021-12-08,1516.16,1515.59,1523.95,1508.69,176050.0,1533.4,1528.04,1522.22,1524.53,36.01,31.38,52.81
2021-12-09,1529.61,1509.4,1529.61,1509.4,141320.0,1529.12,1528.8,1523.56,1525.01,46.93,38.37,56.23
2021-12-10,1519.46,1528.17,1533.23,1517.59,172570.0,1524.41,1528.37,1522.82,1524.48,38.12,39.2,50.53
2021-12-13,1520.8,1523.74,1526.53,1517.98,166210.0,1521.18,1527.98,1522.45,1524.13,41.64,44.06,47.14
2021-12-14,1516.44,1518.39,1529.93,1513.14,170670.0,1519.07,1527.94,1521.36,1523.4,57.11,37.5,36.99
2021-12-15,1519.42,1516.91,1525.14,1512.05,150690.0,1516.03,1527.93,1521.01,1523.02,78.51,41.58,35.55
2021-12-16,1510.17,1526.63,1526.75,1501.41,187580.0,1512.96,1528.27,1519.04,1521.8,47.28,53.1,34.91
2021-12-17,1513.56,1513.36,1520.97,1511.19,220350.0,1513.92,1528.95,1518.04,1521.01,47.11,70.36,38.83
2021-12-20,1513.6,1519.69,1521.62,1509.54,180130.0,1517.18,1528.77,1517.23,1520.31,24.6,51.01,42.56
2021-12-21,1511.48,1512.01,1517.69,1507.89,175780.0,1517.07,1527.69,1516.19,1519.47,33.01,45.03,37.33
2021-12-22,1504.12,1514.98,1519.74,1498.96,220180.0,1515.87,1524.63,1513.99,1518.0,21.73,18.91,37.72
2021-12-23,1477.37,1504.61,1506.43,1470.94,241490.0,1510.64,1519.88,1507.33,1514.13,12.35,13.46,40.46
2021-12-24,1506.67,1484.51,1507.48,1481.37,197960.0,1509.36,1516.88,1507.21,1513.42,41.85,41.74,58.83
2021-12-27,1514.55,1515.24,1517.45,1500.31,134570.0,1508.74,1514.96,1508.55,1513.53,52.85,48.94,50.79
2021-12-28,1523.54,1518.56,1523.54,1509.58,189420.0,1509.45,1514.26,1511.27,1514.48,56.05,52.17,52.9
2021-12-29,1515.94,1525.82,1528.9,1515.94,154780.0,1509.1,1512.56,1512.12,1514.62,51.3,53.09,44.37
2021-12-30,1519.62,1515.75,1526.2,1515.75,145700.0,1510.04,1511.5,1513.49,1515.1,54.45,53.23,50.07
2021-12-31,1535.71,1523.58,1537.32,1523.41,183410.0,1512.26,1513.09,1517.53,1517.06,65.75,60.07,55.74
2022-01-04,1558.87,1536.45,1562.54,1536.45,207490.0,1516.79,1516.99,1525.04,1521.04,92.14,68.11,64.28
2022-01-05,1546.01,1559.33,1562.93,1546.01,222220.0,1520.24,1518.66,1528.86,1523.42,74.51,65.37,58.39
2022-01-06,1544.95,1542.34,1554.97,1541.19,231960.0,1524.32,1520.09,1531.78,1525.47,70.7,80.55,61.57
2022-01-07,1532.24,1548.77,1550.47,1532.24,200630.0,1529.81,1520.23,1531.86,1526.12,55.64,63.6,55.85
2022-01-10,1514.7,1531.13,1537.71,1514.7,200030.0,1530.61,1519.99,1528.74,1525.03,49.29,50.07,50.31
2022-01-11,1499.74,1516.74,1519.84,1497.78,187020.0,1529.13,1518.94,1523.47,1522.62,39.9,39.15,46.91
2022-01-12,1530.04,1498.63,1530.04,1484.93,282090.0,1529.78,1519.62,1524.66,1523.33,47.48,55.33,56.09
2022-01-13,1526.43,1533.38,1548.49,1524.66,308820.0,1530.83,1519.97,1524.99,1523.62,32.57,52.57,62.93
2022-01-14,1523.57,1523.96,1530.2,1513.17,135950.0,1531.23,1520.64,1524.73,1523.62,36.49,44.9,55.17
2022-01-17,1478.61,1523.17,1529.28,1478.61,290140.0,1525.52,1518.89,1516.34,1519.33,23.87,21.51,41.03
2022-01-18,1477.06,1473.04,1489.13,1464.41,214020.0,1517.34,1517.06,1509.2,1515.31,26.17,23.39,37.95
2022-01-19,1482.55,1479.74,1491.0,1475.06,142260.0,1510.99,1515.61,1504.36,1512.19,34.5,26.71,41.25
2022-01-20,1492.81,1479.81,1499.47,1474.67,163720.0,1505.78,1515.05,1502.26,1510.34,46.5,35.01,43.21
2022-01-21,1502.16,1497.61,1508.65,1492.21,218980.0,1502.77,1516.29,1502.24,1509.56,32.15,44.92,41.2
2022-01-24,1471.31,1496.36,1499.22,1465.76,243480.0,1498.43,1514.52,1496.62,1505.92,23.83,39.79,27.93
2022-01-25,1516.16,1471.56,1516.16,1466.07,191550.0,1500.07,1514.6,1500.17,1506.89,47.48,45.49,43.52
2022-01-26,1525.31,1519.9,1533.61,1516.96,236860.0,1499.6,1514.69,1504.74,1508.65,70.94,49.65,45.88
2022-01-27,1516.57,1520.82,1528.81,1507.26,158580.0,1498.61,1514.72,1506.89,1509.4,66.64,47.88,46.66
2022-01-28,1532.24,1516.4,1535.57,1515.85,194570.0,1499.48,1515.35,1511.5,1511.58,69.28,69.73,53.77
2022-02-07,1541.25,1548.38,1555.01,1541.25,182870.0,1505.74,1515.63,1516.91,1514.4,68.98,72.39,59.16
2022-02-08,1550.46,1539.49,1555.01,1537.16,218960.0,1513.08,1515.21,1523.01,1517.84,68.94,73.08,54.97
2022-02-09,1552.44,1554.59,1570.32,1552.44,230550.0,1520.07,1515.53,1528.36,1521.13,91.14,71.48,56.38
2022-02-10,1548.95,1554.98,1557.89,1536.02,225000.0,1525.68,1515.73,1532.1,1523.78,78.64,67.6,56.2
2022-02-11,1545.92,1544.76,1549.37,1540.5,167680.0,1530.06,1516.41,1534.62,1525.89,70.15,85.48,70.69
2022-02-14,1505.07,1530.5,1536.77,1505.07,254060.0,1533.44,1515.93,1529.24,1523.91,43.09,44.52,56.94
2022-02-15,1527.36,1508.25,1530.04,1506.69,180950.0,1534.56,1517.31,1528.9,1524.24,47.28,50.9,60.24
2022-02-16,1521.47,1534.39,1534.5,1517.52,122060.0,1534.17,1516.88,1527.55,1523.97,38.6,52.2,56.69
2022-02-17,1540.51,1521.37,1540.51,1521.37,146570.0,1536.57,1517.59,1529.91,1525.55,44.85,53.6,58.56
2022-02-18,1531.47,1525.21,1533.53,1523.88,155110.0,1536.49,1517.98,1530.19,1526.11,39.88,45.74,64.87
2022-02-21,1533.4,1530.65,1537.56,1522.48,163180.0,1535.71,1520.72,1530.77,1526.81,42.38,42.07,55.41
2022-02-22,1532.36,1532.07,1532.36,1510.07,223630.0,1533.9,1523.49,1531.06,1527.33,43.23,40.58,52.33
2022-02-23,1538.83,1536.6,1547.19,1534.19,158140.0,1532.53,1526.3,1532.47,1528.43,75.69,45.38,57.47
2022-02-24,1522.04,1537.5,1540.13,1503.22,275310.0,1529.84,1527.76,1530.58,1527.82,45.58,40.32,46.6
