Time,bid_quality,bid_volume,ask_quality,ask_volume,volume_diff,matching_volume,negotiable_volume,SMA10,SMA20,EMA_10,EMA_20,RSI_7d,RSI_9d,RSI_14d,Positive,Negative,return_vn30
2018-11-02,20636,83405830,23106,73863500,9542330,55629860,2758998,893.8380000000003,919.4455000000005,899.4619658243704,915.5779165910947,49.18340256692498,45.79642197702283,42.75038091594681,1,0,1
2018-11-05,19268,66465420,1749,60475980,5989440,33823220,5354430,892.0460000000003,916.1730000000007,900.4379720381212,914.5543054871808,50.14725798464814,46.60279640399737,43.3220024787573,0,1,0
2018-11-06,17786,58014120,2131,67885600,-9871480,37075370,3067043,891.2070000000003,912.7850000000008,900.2874316675537,913.1310382979256,46.32507318040785,43.86547011368071,41.65206693006687,0,1,0
2018-11-07,19769,64623690,19147,61136800,3486890,45544000,8243050,891.4820000000003,909.4340000000008,900.0988077279985,911.809034650504,46.04271252632652,43.66647279523868,41.53316118033962,1,0,1
2018-11-08,17708,75408750,22792,86283010,-10874260,31118060,687285,892.6360000000004,908.4530000000008,900.1535699592715,910.7224599218846,47.24117734543015,44.57015547496006,42.10176742819235,1,0,0
2018-11-09,24808,81738670,19204,95910250,-14171580,38609740,3681830,893.0950000000005,905.5610000000008,897.5165572394039,908.3346065959909,35.45661573395782,36.19262839768315,37.11589851242918,1,0,1
2018-11-12,1774,59690240,16123,57962840,1727400,33821800,2475000,894.4720000000004,903.5435000000009,895.8226377413305,906.4170250154203,38.54847917377757,38.44297791055904,38.47247051306035,0,1,0
2018-11-13,22241,72964070,17136,73002790,-3872,39563470,5340458,894.4530000000007,900.2665000000009,891.8312490610886,903.3173083472851,29.33526146790316,31.43422947441048,34.02972784983581,1,0,0
2018-11-14,23927,73075520,21068,80584450,-7508930,46154090,7142938,891.4510000000006,896.5485000000008,888.1437492317997,900.2918504094484,28.06817334832979,30.42396838076781,33.35809974130202,1,0,0
2018-11-15,22393,76819900,19221,77841490,-1021590,42382820,16240152,889.1770000000006,892.9205000000007,883.9321584623816,896.92881703712,24.56290862351057,27.59817100611659,31.46423222699913,1,0,1
2018-11-16,22826,95113650,19897,82545400,12568250,40658870,2208540,885.7580000000005,889.7980000000009,881.2608569237668,894.2917868431085,31.07436954809851,32.19227757722389,34.07765604896708,1,0,1
2018-11-19,19242,72317850,19127,63859110,8458740,12883850,7207139,884.1510000000005,888.0985000000007,882.624337483082,893.7649500009077,52.83701860344793,48.90515856257224,44.51769170624112,1,0,1
2018-11-20,21617,73485130,19792,70241320,3243810,43543750,10294220,883.4990000000005,887.3530000000007,884.5271852134307,893.7006690484403,56.39968768130119,51.86580458320065,46.54019607808438,1,0,1
2018-11-21,23312,81198300,20088,72640200,8558100,38917250,4889720,883.2840000000006,887.3830000000007,886.8131515382615,894.0244148533508,59.68967202203515,54.60621032999011,48.41559862923614,1,0,1
2018-11-22,18085,60712040,18957,67562840,-6850800,39224680,10991605,883.1340000000006,887.8850000000008,889.0107603494868,894.4887562958888,61.22204354074901,55.87482079574101,49.27579032554514,1,0,0
2018-11-23,18424,63691360,15927,63016100,67526,37254570,5533794,883.6310000000007,888.3630000000006,889.3033493768528,894.120303315328,50.84843308641943,48.81497416035299,45.51584143364688,1,0,1
2018-11-26,18131,53899340,14824,45479060,8420280,25039270,18427810,884.3160000000007,889.3940000000006,890.3481949446978,894.2088458567254,55.54972036477635,52.43252879889128,47.81035565217708,1,0,1
2018-11-27,19326,55328660,20116,63062490,-7733830,32748380,9256289,886.4590000000007,890.4560000000005,891.2485231365708,894.3127652989419,55.82789058485356,52.64501302663217,47.9435898423295,1,0,1
2018-11-28,18226,53154760,18048,49874120,3280640,29503510,13587700,889.4440000000008,890.4475000000006,893.0942462026488,894.987740032376,62.50705726041141,57.81741399498388,51.21610969119171,1,0,0
2018-11-29,20709,58463500,23186,70744710,-12281210,40276100,5144900,892.7040000000009,890.9405000000006,893.9098378021672,895.2346219340545,56.28869989162438,53.68622220245104,49.13305784820156,1,0,0
2018-11-30,24405,93573920,22989,81037610,12536310,54625390,8368833,895.2590000000007,890.5085000000006,894.0698672926823,895.1922769879541,51.89005983036401,50.70910454152062,47.6099972874724,1,0,1
2018-12-03,24828,105387760,29535,87115430,18272330,63629050,8217700,898.5550000000006,891.3530000000006,899.0971641485582,897.7187267986251,74.40942632686509,69.23488118776102,60.37741389640663,1,0,1
2018-12-04,22964,80705710,27196,87603800,-6898090,52507190,5076610,901.9920000000005,892.7455000000006,904.254043394275,900.5512290082798,77.07754316922386,71.77831648724614,62.47644469898206,1,0,0
2018-12-05,28509,126225710,26568,100308640,25917070,61081880,8723162,904.8500000000006,894.0670000000006,908.1496718680431,902.9444452932056,74.27580784248666,69.76613389612808,61.39034704478912,0,1,0
2018-12-06,2475,93708460,21504,87649830,6058630,55213240,7616750,907.2460000000007,895.1900000000005,910.8242769829444,904.8411647890908,69.59972030206055,66.4462257711811,59.62197865832214,1,0,1
2018-12-07,19869,87243020,23969,95728840,-8485820,51431880,6512590,911.1430000000006,897.3870000000004,914.236226622409,907.1981967139393,74.13372428221663,70.24745458968792,62.4052198456428,0,1,0
2018-12-10,25376,73256550,19752,80694770,-7438220,48776970,5469610,913.9200000000006,899.1180000000004,915.796912691062,908.685987503088,63.09065605741952,62.26473447650136,58.06902646349883,0,1,0
2018-12-11,22861,72913950,18302,73503020,-58907,43565480,5718463,916.6240000000007,901.5415000000005,916.9865649290507,909.986369645651,62.32272937165134,61.70542937569201,57.76256810540512,1,0,1
2018-12-12,20868,97719790,21576,88800630,8919160,37560590,15658487,919.2540000000008,904.3490000000005,918.9344622146779,911.673382060351,67.47954568787944,65.58858861247587,60.28319991117104,1,0,1
2018-12-13,21413,83629750,23695,102008240,-18378490,46592070,8427151,922.3860000000008,907.5450000000006,920.7463781756455,913.3140123403175,68.60199697082442,66.44556124607197,60.84655603056314,0,1,0
2018-12-14,24435,78346980,20945,89551890,-11204910,48405980,4723378,924.7860000000007,910.0225000000006,920.3906730528009,913.835534974573,51.22395914473478,53.75677441108504,53.90874339817873,0,1,0
2018-12-17,25946,92777180,2042,102881640,-10104460,47291390,64776248,922.7550000000008,910.6550000000007,916.9396415886553,912.6521506912803,33.96693922162021,39.25794771863724,44.51254299204382,0,1,0
2018-12-18,30236,96208550,20064,95504130,70442,52306770,9160830,919.0770000000008,910.5345000000007,912.1651612998088,910.5595649111584,27.33416506187851,33.06412028259332,39.88989724200729,0,0,0
2018-12-19,29304,87498450,19357,86456600,1041850,52148460,10606683,914.7880000000008,909.8190000000008,906.8242228816617,907.914844443429,23.41218938872662,29.24694719029387,36.85872587296874,0,1,0
2018-12-20,21913,71127760,14817,65290530,5837230,38045070,11270020,910.2050000000008,908.7255000000007,901.4070914486323,904.973430686912,20.86265471315317,26.71402306321334,34.78085755207926,0,1,0
2018-12-21,23841,85516530,14892,64983720,20532810,45669710,13835864,904.5550000000009,907.8490000000007,896.2585293670628,901.9369134786347,19.19457103343898,25.04490416290693,33.39408366269843,0,1,1
2018-12-24,19227,62137950,15658,74685120,-12547170,31104560,11223940,899.6370000000009,906.7785000000007,892.1460694821423,899.2419693378123,20.23325491236704,25.77323301306665,33.79094056642374,0,1,0
2018-12-25,31063,96016210,18058,94896830,1119380,51475970,25264160,893.9720000000009,905.2980000000007,887.3358750308437,896.046543686592,16.62869500677409,22.25649453081288,30.92286868977559,0,1,0
2018-12-26,1658,53016570,14944,56565200,-3548630,32704590,6902732,887.3040000000008,903.2790000000007,882.5511704797811,892.710682383107,14.81938413922052,20.41557399340556,29.34711063742649,1,0,1
2018-12-27,17391,59653130,19548,77690710,-18037580,35751060,12994408,880.959000000001,901.6725000000006,879.4418667561846,890.1144269180493,23.97420084065056,26.87075927973764,32.84311397174455,0,1,0
2018-12-28,15864,57387670,16382,70794810,-13407140,38254570,7599595,874.579000000001,899.6825000000006,874.9960728005146,886.7692434020446,18.4977175280933,22.10753143411654,29.17257891671222,1,0,1
2019-01-02,18071,49096110,15070,58259430,-9163320,34100240,3099070,870.004000000001,896.3795000000006,871.4804232004211,883.8064583161356,19.86565494526565,23.08995802058163,29.71442885537206,1,0,0
2019-01-03,22603,78568760,18291,77995190,57357,50053420,5880342,864.8150000000009,891.9460000000006,865.5367098912536,879.5191765717417,13.30549363331233,17.01205032465307,24.6093475554844,0,1,1
2019-01-04,22662,78239420,16762,61545620,16693800,37439840,4266803,860.5530000000008,887.6705000000005,860.9245808201166,875.7716359458615,15.95422734150891,18.97481182854133,25.73337687599716,1,0,1
2019-01-07,16366,49685360,19014,50799310,-1113950,30671600,5233979,857.9910000000009,884.0980000000005,859.1946570346408,873.4514801414937,34.86452346418269,33.40668977272904,34.32249704770391,1,0,0
2019-01-08,17569,62219900,17653,61280700,9392,27923540,5386790,855.2250000000009,879.8900000000006,856.6919921192516,870.7827677470657,30.59210762572882,30.18836554760395,32.18950675020282,0,0,1
2019-01-09,18597,69092970,20802,73058030,-3965060,37200330,2235430,853.4120000000008,876.5245000000004,856.4770844612059,869.3282184378213,44.07046904706205,40.97202376262589,39.06381917928728,0,0,1
2019-01-10,16878,55952200,17571,60014360,-4062160,32827000,4903378,852.6380000000008,873.3050000000005,856.7448872864412,868.2445785866003,46.97822902190435,43.35479989166178,40.63271296775748,1,0,1
2019-01-11,19097,62518200,20781,68721150,-6202950,34662900,7309536,852.5660000000007,869.9350000000004,857.3912714161792,867.487952054543,49.90466793068179,45.72850984878152,42.17683940249806,1,0,0
2019-01-14,16780,61413240,16942,68783570,-7370330,32413030,6752320,851.9630000000006,866.4610000000002,857.760131158692,866.719575668396,48.72966154357587,44.9352436139223,41.73903756606975,0,0,1
2019-01-15,16311,57167720,17803,58846730,-1679010,33588140,1061000,852.9740000000007,863.7765000000002,859.0946527662026,866.565330366644,56.45095632132385,51.09550177885709,45.65983871694064,0,1,0
2019-01-16,17770,66130010,19204,73810890,-7680880,33032340,11149260,853.8370000000007,861.9205000000002,860.0392613541658,866.3486322364874,55.07110835305091,50.19461232939507,45.19276285747502,0,0,0
2019-01-17,18044,91535670,20595,94635170,-3099500,31743610,3096000,855.2920000000006,860.0535000000002,858.8212138352266,865.1097148806315,39.74789219513229,39.58111568879112,39.33483328542992,0,1,1
2019-01-18,16134,52829970,16609,62631500,-9801530,28302650,38362379,856.7540000000005,858.6535000000001,858.0882658651853,864.1268848919999,42.23114285461126,41.42617929051195,40.43586208821418,1,0,1
2019-01-21,17540,80655630,19652,75527740,5127890,46174530,4696562,858.0230000000005,858.0070000000002,859.1813084351517,864.1243244260952,55.85879328993327,52.01161973044175,47.07737504044208,1,0,0
2019-01-22,17869,73252370,20031,89557890,-16305520,36096510,1711800,859.3970000000005,857.311,859.1792523560332,863.6524840045623,48.75357101610069,46.95629600233177,44.26286010186888,0,0,1
2019-01-23,17935,66320900,18212,60483920,5836980,35615120,5475977,860.0190000000005,856.7155,859.6430246549363,863.4693902898421,52.42005576999698,49.8062869783145,46.0660090632887,1,0,1
2019-01-24,16805,64855490,20032,64470330,38516,35100380,6657440,860.7760000000004,856.707,860.7115656267661,863.6646864527142,57.65309493699839,53.92905178362393,48.71141064535864,1,0,1
2019-01-25,16118,53800630,21190,66540190,-12739560,34851070,2192860,861.5160000000003,857.0409999999999,861.9821900582632,864.0490020286462,60.56374375868967,56.25417338041424,50.2237633138406,1,0,1
2019-01-28,13425,52509440,17593,54500990,-1991550,24718870,4993570,862.4500000000004,857.2064999999999,863.214519138579,864.4976685021085,62.04369767695269,57.4294225541849,50.98065525163938,1,0,1
2019-01-29,14389,60731180,15841,54225850,6505330,30044560,6370311,863.1430000000004,858.0584999999999,864.8173338406556,865.2150334066696,66.56022403619534,61.06006101284132,53.33788963763804,0,1,0
2019-01-30,17368,66993340,18154,62822280,4171060,33258320,7112270,863.6300000000005,858.7334999999999,865.6069095059909,865.5907445107963,59.33112508134257,56.31759497760811,51.0189695827426,1,0,0
2019-01-31,22100,74424750,19652,81684930,-7260180,46946380,5317480,864.9020000000004,860.097,865.6892895958107,865.6354355097681,52.18831278121392,51.4607378954078,48.56301640452927,1,0,0
2019-02-01,19649,76515250,13319,60921160,15594090,41898560,18045792,865.4040000000005,861.079,864.6203278511178,865.0806321278853,40.67130056724446,43.04155372023658,43.96760673925294,1,0,1
2019-02-11,19713,67055670,19925,55165570,11890100,39935410,12729425,866.8610000000004,862.4419999999998,867.1748136963691,866.3748576395153,66.61145392703112,63.38026380279707,57.14585693459251,1,0,1
2019-02-12,26822,105871140,26422,103326130,2545010,62154530,8439225,869.7770000000004,864.5869999999999,871.0212112061203,868.465823578609,73.52784114054086,69.62924025774414,62.06689867318945,1,0,1
2019-02-13,26522,100463660,29236,107681320,-7217660,65644140,18667246,873.3460000000005,866.6824999999999,875.8209909868257,871.2233641901701,78.43255832431662,74.27619248167089,66.02098754515546,1,0,1
2019-02-14,21375,87062140,25890,91467870,-4405730,50274750,16997563,876.8060000000005,868.7909999999998,880.2389926255846,873.9754247434872,79.73375957161488,75.52744309036954,67.117411797109,0,0,0
2019-02-15,23868,84585000,23457,89928850,-5343850,50970670,6395120,879.8100000000006,870.6629999999999,883.4209939663874,876.2387176250598,75.07569825284594,72.05191888683508,65.12261978684984,1,0,1
2019-02-18,23689,94986640,24450,96750190,-1763550,51220040,2553123,883.4270000000006,872.9385,887.3317223361352,878.9712207083875,79.33141266671923,75.83169581020172,68.19770721384032,1,0,1
2019-02-19,27013,102242010,28541,129026480,-26784470,78092810,7259540,887.0060000000007,875.0745000000001,891.0568637295652,881.7187234980648,80.86364439328038,77.2245408140958,69.36682757192774,1,0,1
2019-02-20,24223,82947950,20946,87715030,-4767080,53104240,7619155,891.2700000000007,877.45,894.8283430514624,884.5836069744396,82.9003694342991,79.09143061216604,70.95065219508992,1,0,1
2019-02-21,28237,96660440,24500,106399690,-9739250,63245360,2139760,897.2730000000007,881.0875,900.5122806784692,888.5365967863977,88.17313746539197,84.29220887138091,75.79052851462362,1,0,1
2019-02-22,30973,113878500,31865,114752710,-87421,74937950,3281670,904.2420000000008,884.823,905.7827751005657,892.4378732829313,89.10816010490409,85.27545145642324,76.78451937257195,1,0,1
2019-02-25,27640,105237660,29032,102705420,2532240,68474130,14664390,910.3220000000007,888.5915000000001,911.907725082281,896.9171234464616,91.42155057272387,87.78949353276604,79.44218043847653,1,0,0
2019-02-26,30495,107796430,31005,121710540,-13914110,58439700,10512610,914.4400000000007,892.1085,915.1081387036844,900.021206927751,73.28101386429098,73.65583994047333,70.73093629705674,1,0,1
2019-02-27,26554,119988220,25875,131798600,-11810380,54958520,5778943,917.7520000000007,895.5490000000002,917.9139316666509,902.9277586489176,73.90571406003204,74.14019906485844,71.0840616422409,1,0,0
2019-02-28,31983,102640990,25849,125071320,-22430330,71562220,10456310,918.2380000000006,897.5220000000002,915.5623077272598,903.1232102061635,44.07292094897988,48.99285880195406,53.75282169658075,1,0,1
2019-03-01,24100,81557170,17471,65546200,16010970,39636310,5290338,919.9960000000007,899.903,915.518251776849,904.2848092341479,53.02266739423273,55.81370300008429,58.19346552746767,1,0,1
2019-03-04,25701,98381130,25035,95711960,2669170,51481790,10808820,922.3450000000006,902.8860000000001,917.8640241810582,906.5833988308957,62.00873856906445,62.88719963213887,63.03602348355639,0,0,0
2019-03-05,28203,115438950,31103,133155730,-17716780,56228360,30948246,923.9290000000007,905.4675000000001,918.9178379663203,908.2097417993818,57.35764319479863,59.02469949440155,60.30271972323876,0,1,0
